"Story","Title","Result","Date","Stability","Duration (s)"
"Jupiter Toys Navigation Links","Navigate to a page and validate Current Url","SUCCESS","2022-12-31T02:32:54.328822637Z[Etc/UTC]","0.0","3.5"
"Jupiter Toys Navigation Links","Navigate to a page and validate Current Url","SUCCESS","2022-12-31T02:32:54.328822637Z[Etc/UTC]","0.0","3.5"
"Jupiter Toys Navigation Links","Navigate to a page and validate Current Url","SUCCESS","2022-12-31T02:32:54.328822637Z[Etc/UTC]","0.0","3.5"
